CustomerKey,City,StateProvinceName,EnglishCountryRegionName,TotalOrders,TotalSales,AvgOrderValue,DaysSinceLastOrder
27230,Port Hammond,British Columbia,Canada,1,13.98,6.99,4344
27231,Colma,California,United States,1,2049.0982,2049.0982,4631
27232,Puyallup,Washington,United States,1,2049.0982,2049.0982,4625
27233,Spring Valley,California,United States,1,58.47,19.49,4420
27234,Sedro Woolley,Washington,United States,1,2071.4196,2071.4196,4624
27235,Renton,Washington,United States,1,2049.0982,2049.0982,4614
27236,Olympia,Washington,United States,1,33.98,16.99,4230
27237,Fremont,California,United States,1,28.99,28.99,4424
27238,Concord,California,United States,1,68.97,22.99,4225
27239,Grossmont,California,United States,1,2071.4196,2071.4196,4619
27240,Yakima,Washington,United States,1,2049.0982,2049.0982,4627
27241,West Covina,California,United States,1,28.99,28.99,4391
27242,Oak Bay,British Columbia,Canada,1,782.99,782.99,4733
27243,Vancouver,British Columbia,Canada,1,54.98,27.49,4436
27244,Woodburn,Oregon,United States,1,36.27,12.09,4183
27245,La Jolla,California,United States,1,33.98,16.99,4239
27246,Lemon Grove,California,United States,1,28.99,28.99,4409
27247,Lemon Grove,California,United States,1,68.97,22.99,4405
27248,Puyallup,Washington,United States,1,36.27,12.09,4320
27249,Santa Monica,California,United States,1,28.99,28.99,4489
27250,Burien,Washington,United States,2,4587.9596,764.6599,4268
27251,Grossmont,California,United States,1,2049.0982,2049.0982,4633
27252,Oak Bay,British Columbia,Canada,1,782.99,782.99,4730
27253,Cliffside,British Columbia,Canada,1,782.99,782.99,4730
27254,Bremerton,Washington,United States,1,2049.0982,2049.0982,4615
27255,Lake Oswego,Oregon,United States,1,2049.0982,2049.0982,4625
27256,Port Orchard,Washington,United States,1,2071.4196,2071.4196,4614
27257,Chula Vista,California,United States,1,2071.4196,2071.4196,4608
27258,Concord,California,United States,1,2071.4196,2071.4196,4602
27259,Royal Oak,British Columbia,Canada,1,782.99,782.99,4739
27260,Burbank,California,United States,1,2049.0982,2049.0982,4603
27261,Burien,Washington,United States,1,2049.0982,2049.0982,4586
27262,Redmond,Washington,United States,1,2049.0982,2049.0982,4582
27263,San Diego,California,United States,1,2049.0982,2049.0982,4604
27264,Renton,Washington,United States,1,2071.4196,2071.4196,4588
27265,Metchosin,British Columbia,Canada,1,782.99,782.99,4754
27266,San Gabriel,California,United States,1,2071.4196,2071.4196,4602
27267,Shawnee,British Columbia,Canada,1,782.99,782.99,4682
27268,Chula Vista,California,United States,1,2049.0982,2049.0982,4600
27269,Walla Walla,Washington,United States,1,2049.0982,2049.0982,4594
27270,Newton,British Columbia,Canada,1,782.99,782.99,4645
27271,Edmonds,Washington,United States,1,2071.4196,2071.4196,4581
27272,Milwaukie,Oregon,United States,1,2049.0982,2049.0982,4596
27273,Lakewood,California,United States,2,4490.4796,1496.8265,4250
27274,Lincoln Acres,California,United States,2,4468.1582,1489.386,4255
27275,Spring Valley,California,United States,1,2049.0982,2049.0982,4577
27276,Berkeley,California,United States,1,2049.0982,2049.0982,4582
27277,El Cajon,California,United States,1,2071.4196,2071.4196,4579
27278,Novato,California,United States,1,28.99,28.99,4227
27279,Issaquah,Washington,United States,2,4490.4796,1496.8265,4269
27280,Burbank,California,United States,2,4447.1482,1111.787,4270
27281,Clearwater,Florida,United States,2,4540.4696,1135.1174,4254
27282,Calgary,Alberta,Canada,1,69.99,69.99,4262
27283,Cliffside,British Columbia,Canada,1,119.98,59.99,4503
27284,Seattle,Washington,United States,1,122.96,30.74,4399
27285,Port Hammond,British Columbia,Canada,1,782.99,782.99,4648
27286,Chicago,Illinois,United States,1,2071.4196,2071.4196,4584
27287,Los Angeles,California,United States,2,4484.4796,1494.8265,4246
27288,Newport Beach,California,United States,2,4442.1582,1480.7194,4244
27289,National City,California,United States,1,2071.4196,2071.4196,4606
27290,Puyallup,Washington,United States,1,28.99,28.99,4336
27291,Burien,Washington,United States,2,4455.4896,2227.7448,4245
27292,Oregon City,Oregon,United States,1,2049.0982,2049.0982,4604
27293,Glendale,California,United States,1,88.97,29.6566,4493
27294,San Carlos,California,United States,2,4540.4696,1135.1174,4266
27295,Lynnwood,Washington,United States,2,4442.1582,1480.7194,4263
27296,El Cajon,California,United States,2,4518.4696,1129.6174,4266
27297,Cliffside,British Columbia,Canada,1,782.99,782.99,4642
27298,Haney,British Columbia,Canada,1,782.99,782.99,4643
27299,Port Macquarie,New South Wales,Australia,2,1322.98,661.49,4424
27300,Langford,British Columbia,Canada,1,7.28,3.64,4466
27301,Burlingame,California,United States,1,68.97,22.99,4246
27302,Chatou,Yveline,France,1,36.27,12.09,4196
27303,Paris,Seine (Paris),France,1,28.99,28.99,4340
27304,Roubaix,Nord,France,1,42.97,14.3233,4270
27305,Peterborough,England,United Kingdom,1,1714.97,571.6566,4194
27306,Paris,Seine (Paris),France,1,28.99,28.99,4315
27307,Paderborn,Hamburg,Germany,1,68.97,22.99,4344
27308,Billericay,England,United Kingdom,1,6.28,3.14,4446
27309,Mühlheim,Hamburg,Germany,1,2457.33,819.11,4483
27310,Ingolstadt,Bayern,Germany,1,68.97,22.99,4252
27311,Villeneuve-d'Ascq,Nord,France,1,33.98,16.99,4344
27312,Offenbach,Saarland,Germany,1,33.98,16.99,4261
27313,Versailles,Yveline,France,1,33.98,16.99,4418
27314,Berlin,Saarland,Germany,1,68.97,22.99,4345
27315,Saarlouis,Saarland,Germany,1,68.97,22.99,4172
27316,Solingen,Nordrhein-Westfalen,Germany,1,2443.35,2443.35,4481
27317,Milton Keynes,England,United Kingdom,1,6.28,3.14,4247
27318,Paris,Seine (Paris),France,1,42.97,14.3233,4174
27319,York,England,United Kingdom,1,1775.47,591.8233,4184
27320,Solingen,Nordrhein-Westfalen,Germany,1,33.98,16.99,4222
27321,Saarlouis,Saarland,Germany,1,28.99,28.99,4489
27322,Paris,Seine (Paris),France,1,36.27,12.09,4451
27323,Roubaix,Nord,France,1,83.97,27.99,4509
27324,Villeneuve-d'Ascq,Nord,France,1,2364.97,788.3233,4200
27325,Hannover,Nordrhein-Westfalen,Germany,1,201.27,50.3175,4471
27326,Tremblay-en-France,Seine Saint Denis,France,1,83.97,27.99,4345
27327,Saarlouis,Saarland,Germany,1,33.98,16.99,4398
27328,Lille,Nord,France,1,68.97,22.99,4157
27329,Roncq,Nord,France,1,39.98,19.99,4377
27330,Hamburg,Hamburg,Germany,1,42.97,14.3233,4182
27331,Billericay,England,United Kingdom,1,3.99,3.99,4510
27332,Saint Ouen,Charente-Maritime,France,1,7.28,3.64,4289
27333,Stuttgart,Saarland,Germany,1,28.99,28.99,4244
27334,Suresnes,Hauts de Seine,France,1,4.99,4.99,4299
27335,Tremblay-en-France,Seine Saint Denis,France,1,39.98,19.99,4191
27336,Werne,Nordrhein-Westfalen,Germany,1,36.27,12.09,4441
27337,Watford,England,United Kingdom,1,11.94,5.97,4303
27338,North Sydney,New South Wales,Australia,2,1339.92,334.98,4453
27339,Silverwater,New South Wales,Australia,2,1336.96,334.24,4450
27340,Springwood,New South Wales,Australia,2,1350.75,270.15,4424
27341,Lavender Bay,New South Wales,Australia,2,1322.98,661.49,4408
27342,Melbourne,Victoria,Australia,2,1348.46,337.115,4407
27343,Rockhampton,Queensland,Australia,1,132.97,44.3233,4356
27344,Geelong,Victoria,Australia,1,69.99,69.99,4402
27345,Port Macquarie,New South Wales,Australia,1,69.99,69.99,4243
27346,Hawthorne,Queensland,Australia,2,1390.95,278.19,4419
27347,Hobart,Tasmania,Australia,1,78.98,39.49,4378
27348,Hawthorne,Queensland,Australia,2,1382.46,345.615,4374
27349,Sunbury,Victoria,Australia,1,123.98,61.99,4168
27350,Seaford,Victoria,Australia,1,69.99,69.99,4452
27351,Darlinghurst,New South Wales,Australia,1,123.98,61.99,4387
27352,Findon,South Australia,Australia,2,1357.97,452.6566,4393
27353,Hobart,Tasmania,Australia,2,1371.95,274.39,4383
27354,Silverwater,New South Wales,Australia,2,1322.98,661.49,4369
27355,Sydney,New South Wales,Australia,2,1383.45,276.69,4383
27356,Silverwater,New South Wales,Australia,2,1336.96,334.24,4386
27357,Geelong,Victoria,Australia,1,69.99,69.99,4284
27358,Hervey Bay,Queensland,Australia,1,78.98,39.49,4426
27359,Warrnambool,Victoria,Australia,2,1344.47,448.1566,4363
27360,Findon,South Australia,Australia,1,69.99,69.99,4439
27361,Milsons Point,New South Wales,Australia,1,69.99,69.99,4281
27362,Geelong,Victoria,Australia,2,1407.45,281.49,4388
27363,Coffs Harbour,New South Wales,Australia,1,132.97,44.3233,4353
27364,Seaford,Victoria,Australia,1,78.98,39.49,4483
27365,East Brisbane,Queensland,Australia,2,1371.95,274.39,4373
27366,South Melbourne,Victoria,Australia,2,1322.98,661.49,4383
27367,Hervey Bay,Queensland,Australia,1,69.99,69.99,4323
27368,Brisbane,Queensland,Australia,1,132.97,44.3233,4478
27369,East Brisbane,Queensland,Australia,1,78.98,39.49,4403
27370,Townsville,Queensland,Australia,2,1322.98,661.49,4385
27371,Geelong,Victoria,Australia,2,1350.75,270.15,4382
27372,Bradenton,Florida,United States,1,38.98,19.49,4179
27373,Woodburn,Oregon,United States,1,38.98,19.49,4399
27374,Bremerton,Washington,United States,1,6.28,3.14,4223
27375,Puyallup,Washington,United States,1,6.28,3.14,4464
27376,Marysville,Washington,United States,1,6.28,3.14,4226
27377,Langford,British Columbia,Canada,1,128.97,42.99,4175
27378,N. Vancouver,British Columbia,Canada,1,78.98,39.49,4256
27379,Imperial Beach,California,United States,1,152.47,38.1175,4326
27380,Langford,British Columbia,Canada,1,69.99,69.99,4398
27381,Burbank,California,United States,1,68.97,22.99,4221
27382,Colma,California,United States,1,36.27,12.09,4440
27383,Concord,California,United States,1,68.97,22.99,4155
27384,Port Hammond,British Columbia,Canada,1,78.98,39.49,4386
27385,Burbank,California,United States,1,68.97,22.99,4284
27386,Burlingame,California,United States,1,36.27,12.09,4330
27387,Oregon City,Oregon,United States,1,33.98,16.99,4457
27388,Spokane,Washington,United States,1,83.97,27.99,4441
27389,Woodland Hills,California,United States,1,28.99,28.99,4478
27390,Burien,Washington,United States,1,47.96,11.99,4201
27391,Kirkland,Washington,United States,1,33.98,16.99,4347
27392,Bellflower,California,United States,1,23.78,11.89,4151
27393,Cliffside,British Columbia,Canada,1,123.98,61.99,4472
27394,Lebanon,Oregon,United States,1,30.48,15.24,4296
27395,Beaverton,Oregon,United States,1,75.47,25.1566,4267
27396,Edmonds,Washington,United States,1,88.98,29.66,4316
27397,Glendale,California,United States,1,33.43,11.1433,4216
27398,Torrance,California,United States,1,27.77,9.2566,4271
27399,Coronado,California,United States,1,84.46,21.115,4429
27400,Westminster,British Columbia,Canada,1,69.99,69.99,4509
27401,Cliffside,British Columbia,Canada,1,69.99,69.99,4423
27402,Vancouver,British Columbia,Canada,1,128.97,42.99,4249
27403,N. Vancouver,British Columbia,Canada,1,132.97,44.3233,4223
27404,Vancouver,British Columbia,Canada,1,782.99,782.99,4642
27405,San Gabriel,California,United States,1,2071.4196,2071.4196,4605
27406,Westminster,British Columbia,Canada,2,1357.97,452.6566,4263
27407,Portland,Oregon,United States,2,4490.4796,1496.8265,4251
27408,Concord,California,United States,1,77.96,19.49,4297
27409,Colma,California,United States,1,60.47,20.1566,4373
27410,San Carlos,California,United States,1,23.78,11.89,4404
27411,Corvallis,Oregon,United States,1,23.78,11.89,4388
27412,Imperial Beach,California,United States,1,68.97,22.99,4245
27413,Langford,British Columbia,Canada,1,103.48,34.4933,4393
27414,Shawnee,British Columbia,Canada,1,4.99,4.99,4344
27415,Shawnee,British Columbia,Canada,1,69.99,69.99,4511
27416,Sedro Woolley,Washington,United States,1,2049.0982,2049.0982,4581
27417,Coronado,California,United States,1,21.49,21.49,4249
27418,Woodland Hills,California,United States,2,4490.4796,1496.8265,4258
27419,Cliffside,British Columbia,Canada,1,69.99,69.99,4384
27420,Port Hammond,British Columbia,Canada,1,69.99,69.99,4503
27421,Braintree,Massachusetts,United States,1,2049.0982,2049.0982,4599
27422,Woodburn,Oregon,United States,1,60.47,20.1566,4265
27423,Coronado,California,United States,1,2071.4196,2071.4196,4589
27424,La Jolla,California,United States,1,2049.0982,2049.0982,4584
27425,Los Angeles,California,United States,1,2049.0982,2049.0982,4606
27426,National City,California,United States,1,23.78,11.89,4327
27427,Santa Monica,California,United States,2,4490.4796,1496.8265,4251
27428,Royal Oak,British Columbia,Canada,1,94.48,47.24,4363
27429,Westminster,British Columbia,Canada,1,782.99,782.99,4612
27430,Bremerton,Washington,United States,1,33.43,11.1433,4338
27431,Oregon City,Oregon,United States,1,2049.0982,2049.0982,4579
27432,Chula Vista,California,United States,1,27.77,9.2566,4227
27433,Colma,California,United States,1,27.77,9.2566,4334
27434,Lincoln Acres,California,United States,1,36.27,12.09,4155
27435,Mill Valley,California,United States,1,88.97,29.6566,4414
27436,Cliffside,British Columbia,Canada,1,94.48,47.24,4223
27437,Metchosin,British Columbia,Canada,1,78.98,39.49,4451
27438,Bellflower,California,United States,1,27.77,9.2566,4402
27439,Glendale,California,United States,2,4462.1582,1487.386,4258
27440,Olympia,Washington,United States,2,4447.1482,1111.787,4255
27441,Shawnee,British Columbia,Canada,1,78.98,39.49,4506
27442,Colma,California,United States,1,27.77,9.2566,4395
27443,Novato,California,United States,1,23.78,11.89,4426
27444,Walla Walla,Washington,United States,1,31.28,15.64,4248
27445,Colma,California,United States,1,33.98,16.99,4244
27446,Santa Monica,California,United States,2,4468.1582,1489.386,4254
27447,Woodland Hills,California,United States,2,4490.4796,1496.8265,4262
27448,Chandler,Arizona,United States,1,2071.4196,2071.4196,4585
27449,San Carlos,California,United States,2,4482.1382,896.4276,4265
27450,Walla Walla,Washington,United States,2,4514.9696,1128.7424,4258
27451,Langford,British Columbia,Canada,1,37.43,12.4766,4331
27452,Woodland Hills,California,United States,2,4544.4696,1136.1174,4247
27453,Coronado,California,United States,2,4468.1582,1489.386,4269
27454,Langley,British Columbia,Canada,1,7.28,3.64,4378
27455,Lebanon,Oregon,United States,2,4532.9696,906.5939,4245
27456,Marysville,Washington,United States,1,58.47,19.49,4255
27457,Oregon City,Oregon,United States,1,58.47,19.49,4302
27458,Berkeley,California,United States,1,68.97,22.99,4360
27459,Burbank,California,United States,2,4552.1282,758.688,4251
27460,Chula Vista,California,United States,2,4490.4796,1496.8265,4245
27461,Yakima,Washington,United States,1,110.46,27.615,4352
27462,Bellflower,California,United States,1,35.72,8.93,4234
27463,Chula Vista,California,United States,1,23.78,11.89,4473
27464,Port Macquarie,New South Wales,Australia,1,6.28,3.14,4282
27465,Woodburn,Oregon,United States,1,11.94,5.97,4383
27466,Yakima,Washington,United States,1,66.97,22.3233,4383
27467,Coronado,California,United States,1,2049.0982,2049.0982,4554
27468,El Cajon,California,United States,1,2071.4196,2071.4196,4558
27469,North Sydney,New South Wales,Australia,2,1331.97,443.99,4185
27470,Springwood,New South Wales,Australia,2,1371.95,274.39,4194
27471,Perth,South Australia,Australia,2,1386.48,462.16,4183
27472,Townsville,Queensland,Australia,2,1345.95,269.19,4209
27473,Warrnambool,Victoria,Australia,2,1398.46,349.615,4181
27474,Burien,Washington,United States,1,60.47,20.1566,4347
27475,Olympia,Washington,United States,1,33.43,11.1433,4183
27476,Bellflower,California,United States,1,25.48,12.74,4215
27477,Berkeley,California,United States,1,23.78,11.89,4362
27478,Chula Vista,California,United States,1,27.77,9.2566,4444
27479,Glendale,California,United States,1,23.78,11.89,4456
27480,Lincoln Acres,California,United States,1,118.96,29.74,4155
27481,San Gabriel,California,United States,1,58.47,19.49,4323
27482,Coffs Harbour,New South Wales,Australia,1,38.98,19.49,4478
27483,Hervey Bay,Queensland,Australia,2,1382.46,345.615,4194
27484,Melbourne,Victoria,Australia,2,1322.98,661.49,4198
27485,Milsons Point,New South Wales,Australia,2,1354.71,270.942,4210
27486,Lavender Bay,New South Wales,Australia,2,1371.95,274.39,4202
27487,Springwood,New South Wales,Australia,2,1322.98,661.49,4194
27488,Rhodes,New South Wales,Australia,2,1322.98,661.49,4194
27489,Warrnambool,Victoria,Australia,2,1383.45,276.69,4185
27490,Warrnambool,Victoria,Australia,2,1331.97,443.99,4194
27491,Matraville,New South Wales,Australia,1,38.98,19.49,4350
27492,Melbourne,Victoria,Australia,2,1344.91,268.982,4208
27493,South Melbourne,Victoria,Australia,2,1353.46,338.365,4198
27494,Silverwater,New South Wales,Australia,2,1952.45,390.49,4241
27495,Rhodes,New South Wales,Australia,1,35,35,4282
27496,Melbourne,Victoria,Australia,1,42.28,14.0933,4424
27497,Coffs Harbour,New South Wales,Australia,1,37.29,18.645,4379
27498,Newcastle,New South Wales,Australia,2,1350.75,270.15,4375
27499,Rhodes,New South Wales,Australia,2,1331.97,443.99,4382
27500,Melton,Victoria,Australia,2,1371.95,274.39,4360
27501,Lavender Bay,New South Wales,Australia,1,578.46,144.615,4351
27502,Westminster,British Columbia,Canada,1,69.99,69.99,4513
27503,Chicago,Illinois,United States,1,21.49,21.49,4328
27504,Lake Oswego,Oregon,United States,1,2071.4196,2071.4196,4567
27505,Burlingame,California,United States,1,25.48,12.74,4303
27506,Burlingame,California,United States,1,33.43,11.1433,4347
27507,Colma,California,United States,1,27.77,9.2566,4171
27508,Berkeley,California,United States,1,2071.4196,2071.4196,4560
27509,Yakima,Washington,United States,1,60.47,20.1566,4464
27510,Burlingame,California,United States,1,31.73,10.5766,4243
27511,Port Macquarie,New South Wales,Australia,1,548.98,274.49,4337
27512,Rhodes,New South Wales,Australia,1,539.99,539.99,4360
27513,Sunbury,Victoria,Australia,1,563.77,187.9233,4357
27514,Bendigo,Victoria,Australia,1,539.99,539.99,4340
27515,Coffs Harbour,New South Wales,Australia,1,539.99,539.99,4361
27516,Sydney,New South Wales,Australia,1,123.98,61.99,4176
27517,Bendigo,Victoria,Australia,1,539.99,539.99,4332
27518,South Melbourne,Victoria,Australia,1,123.98,61.99,4417
27519,Matraville,New South Wales,Australia,1,78.98,39.49,4209
27520,Perth,South Australia,Australia,1,78.98,39.49,4405
27521,Chula Vista,California,United States,2,4462.1582,1487.386,4264
27522,Metchosin,British Columbia,Canada,1,69.99,69.99,4329
